VNUM	LOCALE_NAME
2099	ёж” ‘жя… «бж—ё…+9
2100	ёж” ё—д «бЋж—+0
2101	ёж” ё—д «бЋж—+1
2102	ёж” ё—д «бЋж—+2
2103	ёж” ё—д «бЋж—+3
2104	ёж” ё—д «бЋж—+4
2105	ёж” ё—д «бЋж—+5
2106	ёж” ё—д «бЋж—+6
2107	ёж” ё—д «бЋж—+7
2108	ёж” ё—д «бЋж—+8
2109	ёж” ё—д «бЋж—+9
2110	ёж” жЌнѕ «бё—д+0
2111	ёж” жЌнѕ «бё—д+1
2112	ёж” жЌнѕ «бё—д+2
2113	ёж” жЌнѕ «бё—д+3
2114	ёж” жЌнѕ «бё—д+4
2115	ёж” жЌнѕ «бё—д+5
2116	ёж” жЌнѕ «бё—д+6
2117	ёж” жЌнѕ «бё—д+7
2118	ёж” жЌнѕ «бё—д+8
2119	ёж” жЌнѕ «бё—д+9
2120	ёж” «бћд«Ќ «бЏгб«ё+0
2121	ёж” «бћд«Ќ «бЏгб«ё+1
2122	ёж” «бћд«Ќ «бЏгб«ё+2
2123	ёж” «бћд«Ќ «бЏгб«ё+3
2124	ёж” «бћд«Ќ «бЏгб«ё+4
2125	ёж” «бћд«Ќ «бЏгб«ё+5
2126	ёж” «бћд«Ќ «бЏгб«ё+6
2127	ёж” «бћд«Ќ «бЏгб«ё+7
2128	ёж” «бћд«Ќ «бЏгб«ё+8
2129	ёж” «бћд«Ќ «бЏгб«ё+9
2130	ёж” «бг‘г‘+0
2131	ёж” «бг‘г‘+1
2132	ёж” «бг‘г‘+2
2133	ёж” «бг‘г‘+3
2134	ёж” «бг‘г‘+4
2135	ёж” «бг‘г‘+5
2136	ёж” «бг‘г‘+6
2137	ёж” «бг‘г‘+7
2138	ёж” «бг‘г‘+8
2139	ёж” «бг‘г‘+9
2140	ёж” «б днд «б√’Ё—+0
2141	ёж” «б днд «б√’Ё—+1
2142	ёж” «б днд «б√’Ё—+2
2143	ёж” «б днд «б√’Ё—+3
2144	ёж” «б днд «б√’Ё—+4
2145	ёж” «б днд «б√’Ё—+5
2146	ёж” «б днд «б√’Ё—+6
2147	ёж” «б днд «б√’Ё—+7
2148	ёж” «б днд «б√’Ё—+8
2149	ёж” «б днд «б√’Ё—+9
2150	ёж” ё—д «бжЏб+0
2151	ёж” ё—д «бжЏб+1
2152	ёж” ё—д «бжЏб+2
2153	ёж” ё—д «бжЏб+3
2154	ёж” ё—д «бжЏб+4
2155	ёж” ё—д «бжЏб+5
2156	ёж” ё—д «бжЏб+6
2157	ёж” ё—д «бжЏб+7
2158	ёж” ё—д «бжЏб+8
2159	ёж” ё—д «бжЏб+9
2160	ёж” «б‘нЎ«д «бЏгб«ё+0
2161	ёж” «б‘нЎ«д «бЏгб«ё+1
2162	ёж” «б‘нЎ«д «бЏгб«ё+2
2163	ёж” «б‘нЎ«д «бЏгб«ё+3
2164	ёж” «б‘нЎ«д «бЏгб«ё+4
2165	ёж” «б‘нЎ«д «бЏгб«ё+5
2166	ёж” «б‘нЎ«д «бЏгб«ё+6
2167	ёж” «б‘нЎ«д «бЏгб«ё+7
2168	ёж” «б‘нЎ«д «бЏгб«ё+8
2169	ёж” «б‘нЎ«д «бЏгб«ё+9
2170	ёж” «бџ—«» «бЌѕнѕн+0
2171	ёж” «бџ—«» «бЌѕнѕн+1
2172	ёж” «бџ—«» «бЌѕнѕн+2
2173	ёж” «бџ—«» «бЌѕнѕн+3
2174	ёж” «бџ—«» «бЌѕнѕн+4
2175	ёж” «бџ—«» «бЌѕнѕн+5
2176	ёж” «бџ—«» «бЌѕнѕн+6
2177	ёж” «бџ—«» «бЌѕнѕн+7
2178	ёж” «бџ—«» «бЌѕнѕн+8
2179	ёж” «бџ—«» «бЌѕнѕн+9
2180	ёж” «б днд «б√“—ё+0
2181	ёж” «б днд «б√“—ё+1
2182	ёж” «б днд «б√“—ё+2
2183	ёж” «б днд «б√“—ё+3
2184	ёж” «б днд «б√“—ё+4
2185	ёж” «б днд «б√“—ё+5
2186	ёж” «б днд «б√“—ё+6
2187	ёж” «б днд «б√“—ё+7
2188	ёж” «б днд «б√“—ё+8
2189	ёж” «б днд «б√“—ё+9
2190	ёж” «б‘»Ќ+0
2191	ёж” «б‘»Ќ+1
2192	ёж” «б‘»Ќ+2
2193	ёж” «б‘»Ќ+3
2194	ёж” «б‘»Ќ+4
2195	ёж” «б‘»Ќ+5
2196	ёж” «б‘»Ќ+6
2197	ёж” «б‘»Ќ+7
2198	ёж” «б‘»Ќ+8
2199	ёж” «б‘»Ќ+9
2200	ёж” “жѕн«я+0
2201	ёж” “жѕн«я+1
2202	ёж” “жѕн«я+2
2203	ёж” “жѕн«я+3
2204	ёж” “жѕн«я+4
2205	ёж” “жѕн«я+5
2206	ёж” “жѕн«я+6
2207	ёж” “жѕн«я+7
2208	ёж” “жѕн«я+8
2209	ёж” “жѕн«я+9
2210	ёж” «б днд «бўб«гн+0
2211	ёж” «б днд «бўб«гн+1
2212	ёж” «б днд «бўб«гн+2
2213	ёж” «б днд «бўб«гн+3
2214	ёж” «б днд «бўб«гн+4
2215	ёж” «б днд «бўб«гн+5
2216	ёж” «б днд «бўб«гн+6
2217	ёж” «б днд «бўб«гн+7
2218	ёж” «б днд «бўб«гн+8
2219	ёж” «б днд «бўб«гн+9
2220	ёж” «б днд «бўб«гн+10
2221	ёж” «б днд «бўб«гн+11
2222	ёж” «б днд «бўб«гн+12
2223	ёж” «б днд «бўб«гн+13
2224	ёж” «б днд «бўб«гн+14
2225	ёж” «б днд «бўб«гн+15
2230	ёж” «б√ЁЏм+0
2231	ёж” «б√ЁЏм+1
2232	ёж” «б√ЁЏм+2
2233	ёж” «б√ЁЏм+3
2234	ёж” «б√ЁЏм+4
2235	ёж” «б√ЁЏм+5
2236	ёж” «б√ЁЏм+6
2237	ёж” «б√ЁЏм+7
2238	ёж” «б√ЁЏм+8
2239	ёж” «б√ЁЏм+9
2240	ёж” «б√ЁЏм+10
2241	ёж” «б√ЁЏм+11
2242	ёж” «б√ЁЏм+12
2243	ёж” «б√ЁЏм+13
2244	ёж” «б√ЁЏм+14
2245	ёж” «б√ЁЏм+15
2246	ёж” «б√ЁЏм(’д«Џ…)
2370	ёж” «бЏдё«Ѕ+0
2371	ёж” «бЏдё«Ѕ+1
2372	ёж” «бЏдё«Ѕ+2
2373	ёж” «бЏдё«Ѕ+3
2374	ёж” «бЏдё«Ѕ+4
2375	ёж” «бЏдё«Ѕ+5
2376	ёж” «бЏдё«Ѕ+6
2377	ёж” «бЏдё«Ѕ+7
2378	ёж” «бЏдё«Ѕ+8
2379	ёж” «бЏдё«Ѕ+9
2500	ёж” «бян«дн +0
2501	ёж” «бян«дн +1
2502	ёж” «бян«дн +2
2503	ёж” «бян«дн +3
2504	ёж” «бян«дн +4
2505	ёж” «бян«дн +5
2506	ёж” «бян«дн +6
2507	ёж” «бян«дн +7
2508	ёж” «бян«дн +8
2509	ёж” «бян«дн +9
3000	џб«нЁ+0
3001	џб«нЁ+1
3002	џб«нЁ+2
3003	џб«нЁ+3
3004	џб«нЁ+4
3005	џб«нЁ+5
3006	џб«нЁ+6
3007	џб«нЁ+7
3008	џб«нЁ+8
3009	џб«нЁ+9
3010	—гЌ+0
3011	—гЌ+1
3012	—гЌ+2
3013	—гЌ+3
3014	—гЌ+4
3015	—гЌ+5
3016	—гЌ+6
3017	—гЌ+7
3018	—гЌ+8
3019	—гЌ+9
3020	‘Ё—… ёЎЏ «б—√”+0
3021	‘Ё—… ёЎЏ «б—√”+1
3022	‘Ё—… ёЎЏ «б—√”+2
3023	‘Ё—… ёЎЏ «б—√”+3
3024	‘Ё—… ёЎЏ «б—√”+4
3025	‘Ё—… ёЎЏ «б—√”+5
3026	‘Ё—… ёЎЏ «б—√”+6
3027	‘Ё—… ёЎЏ «б—√”+7
3028	‘Ё—… ёЎЏ «б—√”+8
3029	‘Ё—… ёЎЏ «б—√”+9
3030	—гЌ Џдя»ж н+0
3031	—гЌ Џдя»ж н+1
3032	—гЌ Џдя»ж н+2
3033	—гЌ Џдя»ж н+3
3034	—гЌ Џдя»ж н+4
3035	—гЌ Џдя»ж н+5
3036	—гЌ Џдя»ж н+6
3037	—гЌ Џдя»ж н+7
3038	—гЌ Џдя»ж н+8
3039	—гЌ Џдя»ж н+9
3040	—гЌ –ж —√”нд+0
3041	—гЌ –ж —√”нд+1
3042	—гЌ –ж —√”нд+2
3043	—гЌ –ж —√”нд+3
3044	—гЌ –ж —√”нд+4
3045	—гЌ –ж —√”нд+5
3046	—гЌ –ж —√”нд+6
3047	—гЌ –ж —√”нд+7
3048	—гЌ –ж —√”нд+8
3049	—гЌ –ж —√”нд+9
3050	гдћб Ќ—»н+0
3051	гдћб Ќ—»н+1
3052	гдћб Ќ—»н+2
3053	гдћб Ќ—»н+3
3054	гдћб Ќ—»н+4
3055	гдћб Ќ—»н+5
3056	гдћб Ќ—»н+6
3057	гдћб Ќ—»н+7
3058	гдћб Ќ—»н+8
3059	гдћб Ќ—»н+9
3060	гЏ“ё… ё «бн…+0
3061	гЏ“ё… ё «бн…+1
3062	гЏ“ё… ё «бн…+2
3063	гЏ“ё… ё «бн…+3
3064	гЏ“ё… ё «бн…+4
3065	гЏ“ё… ё «бн…+5
3066	гЏ“ё… ё «бн…+6
3067	гЏ“ё… ё «бн…+7
3068	гЏ“ё… ё «бн…+8
3069	гЏ“ё… ё «бн…+9
3070	”«Ўж— Ќ—»н+0
3071	”«Ўж— Ќ—»н+1
3072	”«Ўж— Ќ—»н+2
3073	”«Ўж— Ќ—»н+3
3074	”«Ўж— Ќ—»н+4
3075	”«Ўж— Ќ—»н+5
3076	”«Ўж— Ќ—»н+6
3077	”«Ўж— Ќ—»н+7
3078	”«Ўж— Ќ—»н+8
3079	”«Ўж— Ќ—»н+9
3080	Ё√” Џгб«ё+0
3081	Ё√” Џгб«ё+1
3082	Ё√” Џгб«ё+2
3083	Ё√” Џгб«ё+3
3084	Ё√” Џгб«ё+4
3085	Ё√” Џгб«ё+5
3086	Ё√” Џгб«ё+6
3087	Ё√” Џгб«ё+7
3088	Ё√” Џгб«ё+8
3089	Ё√” Џгб«ё+9
3090	”нЁ ћбнѕн+0
3091	”нЁ ћбнѕн+1
3092	”нЁ ћбнѕн+2
3093	”нЁ ћбнѕн+3
3094	”нЁ ћбнѕн+4
3095	”нЁ ћбнѕн+5
3096	”нЁ ћбнѕн+6
3097	”нЁ ћбнѕн+7
3098	”нЁ ћбнѕн+8
3099	”нЁ ћбнѕн+9
3100	”нЁ «б≈Ћдм Џ‘— ‘»Ќ+0
3101	”нЁ «б≈Ћдм Џ‘— ‘»Ќ+1
3102	”нЁ «б≈Ћдм Џ‘— ‘»Ќ+2
3103	”нЁ «б≈Ћдм Џ‘— ‘»Ќ+3
3104	”нЁ «б≈Ћдм Џ‘— ‘»Ќ+4
3105	”нЁ «б≈Ћдм Џ‘— ‘»Ќ+5
3106	”нЁ «б≈Ћдм Џ‘— ‘»Ќ+6
3107	”нЁ «б≈Ћдм Џ‘— ‘»Ќ+7
3108	”нЁ «б≈Ћдм Џ‘— ‘»Ќ+8
3109	”нЁ «б≈Ћдм Џ‘— ‘»Ќ+9
3110	‘Ё—… «бдћ«…+0
3111	‘Ё—… «бдћ«…+1
3112	‘Ё—… «бдћ«…+2
3113	‘Ё—… «бдћ«…+3
3114	‘Ё—… «бдћ«…+4
3115	‘Ё—… «бдћ«…+5
3116	‘Ё—… «бдћ«…+6
3117	‘Ё—… «бдћ«…+7
3118	‘Ё—… «бдћ«…+8
3119	‘Ё—… «бдћ«…+9
3120	ё« б «б√”ѕ+0
3121	ё« б «б√”ѕ+1
3122	ё« б «б√”ѕ+2
3123	ё« б «б√”ѕ+3
3124	ё« б «б√”ѕ+4
3125	ё« б «б√”ѕ+5
3126	ё« б «б√”ѕ+6
3127	ё« б «б√”ѕ+7
3128	ё« б «б√”ѕ+8
3129	ё« б «б√”ѕ+9
3130	«бд’н—+0
3131	«бд’н—+1
3132	«бд’н—+2
3133	«бд’н—+3
3134	«бд’н—+4
3135	«бд’н—+5
3136	«бд’н—+6
3137	«бд’н—+7
3138	«бд’н—+8
3139	«бд’н—+9
3140	‘Ё—… гџд«Ўн”н…+0
3141	‘Ё—… гџд«Ўн”н…+1
3142	‘Ё—… гџд«Ўн”н…+2
3143	‘Ё—… гџд«Ўн”н…+3
3144	‘Ё—… гџд«Ўн”н…+4
3145	‘Ё—… гџд«Ўн”н…+5
3146	‘Ё—… гџд«Ўн”н…+6
3147	‘Ё—… гџд«Ўн”н…+7
3148	‘Ё—… гџд«Ўн”н…+8
3149	‘Ё—… гџд«Ўн”н…+9
3150	‘Ё—… ”—ё… «б—жЌ+0
3151	‘Ё—… ”—ё… «б—жЌ+1
3152	‘Ё—… ”—ё… «б—жЌ+2
3153	‘Ё—… ”—ё… «б—жЌ+3
3154	‘Ё—… ”—ё… «б—жЌ+4
3155	‘Ё—… ”—ё… «б—жЌ+5
3156	‘Ё—… ”—ё… «б—жЌ+6
3157	‘Ё—… ”—ё… «б—жЌ+7
3158	‘Ё—… ”—ё… «б—жЌ+8
3159	‘Ё—… ”—ё… «б—жЌ+9
3160	”нЁ «бЌёѕ+0
3161	”нЁ «бЌёѕ+1
3162	”нЁ «бЌёѕ+2
3163	”нЁ «бЌёѕ+3
3164	”нЁ «бЌёѕ+4
3165	”нЁ «бЌёѕ+5
3166	”нЁ «бЌёѕ+6
3167	”нЁ «бЌёѕ+7
3168	”нЁ «бЌёѕ+8
3169	”нЁ «бЌёѕ+9
3170	ё« б «б днд «б√’Ё—+0
3171	ё« б «б днд «б√’Ё—+1
3172	ё« б «б днд «б√’Ё—+2
3173	ё« б «б днд «б√’Ё—+3
3174	ё« б «б днд «б√’Ё—+4
3175	ё« б «б днд «б√’Ё—+5
3176	ё« б «б днд «б√’Ё—+6
3177	ё« б «б днд «б√’Ё—+7
3178	ё« б «б днд «б√’Ё—+8
3179	ё« б «б днд «б√’Ё—+9
3180	ё« б «б днд «б√“—ё+0
3181	ё« б «б днд «б√“—ё+1
3182	ё« б «б днд «б√“—ё+2
3183	ё« б «б днд «б√“—ё+3
3184	ё« б «б днд «б√“—ё+4
3185	ё« б «б днд «б√“—ё+5
3186	ё« б «б днд «б√“—ё+6
3187	ё« б «б днд «б√“—ё+7
3188	ё« б «б днд «б√“—ё+8
3189	ё« б «б днд «б√“—ё+9
3190	д’б ‘г”н+0
3191	д’б ‘г”н+1
3192	д’б ‘г”н+2
3193	д’б ‘г”н+3
3194	д’б ‘г”н+4
3195	д’б ‘г”н+5
3196	д’б ‘г”н+6
3197	д’б ‘г”н+7
3198	д’б ‘г”н+8
3199	д’б ‘г”н+9
3200	‘Ё—… «б днд «б√”Ўж—н+0
3201	‘Ё—… «б днд «б√”Ўж—н+1
3202	‘Ё—… «б днд «б√”Ўж—н+2
3203	‘Ё—… «б днд «б√”Ўж—н+3
3204	‘Ё—… «б днд «б√”Ўж—н+4
3205	‘Ё—… «б днд «б√”Ўж—н+5
3206	‘Ё—… «б днд «б√”Ўж—н+6
3207	‘Ё—… «б днд «б√”Ўж—н+7
3208	‘Ё—… «б днд «б√”Ўж—н+8
3209	‘Ё—… «б днд «б√”Ўж—н+9
3210	‘Ё—… Ќѕнѕн… Ќг—«Ѕ+0
3211	‘Ё—… Ќѕнѕн… Ќг—«Ѕ+1
3212	‘Ё—… Ќѕнѕн… Ќг—«Ѕ+2
3213	‘Ё—… Ќѕнѕн… Ќг—«Ѕ+3
3214	‘Ё—… Ќѕнѕн… Ќг—«Ѕ+4
3215	‘Ё—… Ќѕнѕн… Ќг—«Ѕ+5
3216	‘Ё—… Ќѕнѕн… Ќг—«Ѕ+6
3217	‘Ё—… Ќѕнѕн… Ќг—«Ѕ+7
3218	‘Ё—… Ќѕнѕн… Ќг—«Ѕ+8
3219	‘Ё—… Ќѕнѕн… Ќг—«Ѕ+9
3220	д’б “жѕн«я+0
3221	д’б “жѕн«я+1
3222	д’б “жѕн«я+2
3223	д’б “жѕн«я+3
3224	д’б “жѕн«я+4
3225	д’б “жѕн«я+5
3226	д’б “жѕн«я+6
3227	д’б “жѕн«я+7
3228	д’б “жѕн«я+8
3229	д’б “жѕн«я+9
3230	‘Ё—… «б днд «бўб«гн+0
3231	‘Ё—… «б днд «бўб«гн+1
3232	‘Ё—… «б днд «бўб«гн+2
3233	‘Ё—… «б днд «бўб«гн+3
3234	‘Ё—… «б днд «бўб«гн+4
3235	‘Ё—… «б днд «бўб«гн+5
3236	‘Ё—… «б днд «бўб«гн+6
3237	‘Ё—… «б днд «бўб«гн+7
3238	‘Ё—… «б днд «бўб«гн+8
3239	‘Ё—… «б днд «бўб«гн+9
3240	‘Ё—… «б днд «бўб«гн+10
3241	‘Ё—… «б днд «бўб«гн+11
3242	‘Ё—… «б днд «бўб«гн+12
3243	‘Ё—… «б днд «бўб«гн+13
3244	‘Ё—… «б днд «бўб«гн+14
3245	‘Ё—… «б днд «бўб«гн+15
3250	”нЁ «б√ЁЏм «бЏўнг+0
3251	”нЁ «б√ЁЏм «бЏўнг+1
3252	”нЁ «б√ЁЏм «бЏўнг+2
3253	”нЁ «б√ЁЏм «бЏўнг+3
3254	”нЁ «б√ЁЏм «бЏўнг+4
3255	”нЁ «б√ЁЏм «бЏўнг+5
3256	”нЁ «б√ЁЏм «бЏўнг+6
3257	”нЁ «б√ЁЏм «бЏўнг+7
3258	”нЁ «б√ЁЏм «бЏўнг+8
3259	”нЁ «б√ЁЏм «бЏўнг+9
3260	”нЁ «б√ЁЏм «бЏўнг+10
3261	”нЁ «б√ЁЏм «бЏўнг+11
3262	”нЁ «б√ЁЏм «бЏўнг+12
3263	”нЁ «б√ЁЏм «бЏўнг+13
3264	”нЁ «б√ЁЏм «бЏўнг+14
3265	”нЁ «б√ЁЏм «бЏўнг+15
3266	”нЁ «б√ЁЏм «бЏўнг(’д«Џ…)
3500	‘Ё—… «бян«дн +0
3501	‘Ё—… «бян«дн +1
3502	‘Ё—… «бян«дн +2
3503	‘Ё—… «бян«дн +3
3504	‘Ё—… «бян«дн +4
3505	‘Ё—… «бян«дн +5
3506	‘Ё—… «бян«дн +6
3507	‘Ё—… «бян«дн +7
3508	‘Ё—… «бян«дн +8
3509	‘Ё—… «бян«дн +9
4000	√гнћ«+0
4001	√гнћ«+1
4002	√гнћ«+2
4003	√гнћ«+3
4004	√гнћ«+4
4005	√гнћ«+5
4006	√гнћ«+6
4007	√гнћ«+7
4008	√гнћ«+8
4009	√гнћ«+9
4010	 ”Џ ‘Ё—« +0
4011	 ”Џ ‘Ё—« +1
4012	 ”Џ ‘Ё—« +2
4013	 ”Џ ‘Ё—« +3
4014	 ”Џ ‘Ё—« +4
4015	 ”Џ ‘Ё—« +5
4016	 ”Џ ‘Ё—« +6
4017	 ”Џ ‘Ё—« +7
4018	 ”Џ ‘Ё—« +8
4019	 ”Џ ‘Ё—« +9
4020	”янд ё’н—+0
4021	”янд ё’н—+1
4022	”янд ё’н—+2
4023	”янд ё’н—+3
4024	”янд ё’н—+4
4025	”янд ё’н—+5
4026	”янд ё’н—+6
4027	”янд ё’н—+7
4028	”янд ё’н—+8
4029	”янд ё’н—+9
4030	ќдћ—  ж√г «бёг—+0
4031	ќдћ—  ж√г «бёг—+1
4032	ќдћ—  ж√г «бёг—+2
4033	ќдћ—  ж√г «бёг—+3
4034	ќдћ—  ж√г «бёг—+4
4035	ќдћ—  ж√г «бёг—+5
4036	ќдћ—  ж√г «бёг—+6
4037	ќдћ—  ж√г «бёг—+7
4038	ќдћ—  ж√г «бёг—+8
4039	ќдћ—  ж√г «бёг—+9
4040	”янд Џѕнг «бЌнжн…+0
4041	”янд Џѕнг «бЌнжн…+1
4042	”янд Џѕнг «бЌнжн…+2
4043	”янд Џѕнг «бЌнжн…+3
4044	”янд Џѕнг «бЌнжн…+4
4045	”янд Џѕнг «бЌнжн…+5
4046	”янд Џѕнг «бЌнжн…+6
4047	”янд Џѕнг «бЌнжн…+7
4048	”янд Џѕнг «бЌнжн…+8
4049	”янд Џѕнг «бЌнжн…+9
5000	ћ—” дЌ«”н+0
5001	ћ—” дЌ«”н+1
5002	ћ—” дЌ«”н+2
5003	ћ—” дЌ«”н+3
5004	ћ—” дЌ«”н+4
5005	ћ—” дЌ«”н+5
5006	ћ—” дЌ«”н+6
5007	ћ—” дЌ«”н+7
5008	ћ—” дЌ«”н+8
5009	ћ—” дЌ«”н+9
5010	ћ—” Ё÷н+0
5011	ћ—” Ё÷н+1
5012	ћ—” Ё÷н+2
5013	ћ—” Ё÷н+3
5014	ћ—” Ё÷н+4
5015	ћ—” Ё÷н+5
5016	ћ—” Ё÷н+6
5017	ћ—” Ё÷н+7
5018	ћ—” Ё÷н+8
5019	ћ—” Ё÷н+9
5020	ћ—” –е»н+0
5021	ћ—” –е»н+1
5022	ћ—” –е»н+2
5023	ћ—” –е»н+3
5024	ћ—” –е»н+4
5025	ћ—” –е»н+5
5026	ћ—” –е»н+6
5027	ћ—” –е»н+7
5028	ћ—” –е»н+8
5029	ћ—” –е»н+9
5030	ћ—” «бн‘г+0
5031	ћ—” «бн‘г+1
5032	ћ—” «бн‘г+2
5033	ћ—” «бн‘г+3
5034	ћ—” «бн‘г+4
5035	ћ—” «бн‘г+5
5036	ћ—” «бн‘г+6
5037	ћ—” «бн‘г+7
5038	ћ—” «бн‘г+8
5039	ћ—” «бн‘г+9
5040	ћ—” «бд«Ёж—…+0
5041	ћ—” «бд«Ёж—…+1
5042	ћ—” «бд«Ёж—…+2
5043	ћ—” «бд«Ёж—…+3
5044	ћ—” «бд«Ёж—…+4
5045	ћ—” «бд«Ёж—…+5
5046	ћ—” «бд«Ёж—…+6
5047	ћ—” «бд«Ёж—…+7
5048	ћ—” «бд«Ёж—…+8
5049	ћ—” «бд«Ёж—…+9
5050	ћ—” «бг‘г‘+0
5051	ћ—” «бг‘г‘+1
5052	ћ—” «бг‘г‘+2
5053	ћ—” «бг‘г‘+3
5054	ћ—” «бг‘г‘+4
5055	ћ—” «бг‘г‘+5
5056	ћ—” «бг‘г‘+6
5057	ћ—” «бг‘г‘+7
5058	ћ—” «бг‘г‘+8
5059	ћ—” «бг‘г‘+9
5060	ћ—” ”Ќ—н+0
5061	ћ—” ”Ќ—н+1
5062	ћ—” ”Ќ—н+2
5063	ћ—” ”Ќ—н+3
5064	ћ—” ”Ќ—н+4
5065	ћ—” ”Ќ—н+5
5066	ћ—” ”Ќ—н+6
5067	ћ—” ”Ќ—н+7
5068	ћ—” ”Ќ—н+8
5069	ћ—” ”Ќ—н+9
5070	ћ—” «бќдЁ”«Ѕ «б–е»н+0
5071	ћ—” «бќдЁ”«Ѕ «б–е»н+1
5072	ћ—” «бќдЁ”«Ѕ «б–е»н+2
5073	ћ—” «бќдЁ”«Ѕ «б–е»н+3
5074	ћ—” «бќдЁ”«Ѕ «б–е»н+4
5075	ћ—” «бќдЁ”«Ѕ «б–е»н+5
5076	ћ—” «бќдЁ”«Ѕ «б–е»н+6
5077	ћ—” «бќдЁ”«Ѕ «б–е»н+7
5078	ћ—” «бќдЁ”«Ѕ «б–е»н+8
5079	ћ—” «бќдЁ”«Ѕ «б–е»н+9
5080	ћ—” «бќдЁ”«Ѕ «бЌѕнѕн+0
5081	ћ—” «бќдЁ”«Ѕ «бЌѕнѕн+1
5082	ћ—” «бќдЁ”«Ѕ «бЌѕнѕн+2
5083	ћ—” «бќдЁ”«Ѕ «бЌѕнѕн+3
5084	ћ—” «бќдЁ”«Ѕ «бЌѕнѕн+4
5085	ћ—” «бќдЁ”«Ѕ «бЌѕнѕн+5
5086	ћ—” «бќдЁ”«Ѕ «бЌѕнѕн+6
5087	ћ—” «бќдЁ”«Ѕ «бЌѕнѕн+7
5088	ћ—” «бќдЁ”«Ѕ «бЌѕнѕн+8
5089	ћ—” «бќдЁ”«Ѕ «бЌѕнѕн+9
5090	ћ—” «бЎн— «б—Џѕн+0
5091	ћ—” «бЎн— «б—Џѕн+1
5092	ћ—” «бЎн— «б—Џѕн+2
5093	ћ—” «бЎн— «б—Џѕн+3
5094	ћ—” «бЎн— «б—Џѕн+4
5095	ћ—” «бЎн— «б—Џѕн+5
5096	ћ—” «бЎн— «б—Џѕн+6
5097	ћ—” «бЎн— «б—Џѕн+7
5098	ћ—” «бЎн— «б—Џѕн+8
5099	ћ—” «бЎн— «б—Џѕн+9
5100	ћ—” «б”г«Ѕ ж«б√—÷+0
5101	ћ—” «б”г«Ѕ ж«б√—÷+1
5102	ћ—” «б”г«Ѕ ж«б√—÷+2
5103	ћ—” «б”г«Ѕ ж«б√—÷+3
